processo_numero,latitude,longitude,ground_type,ground_amplitude,slope_degree,slope_percentage,danger_level,rain_day,rain_hour,elevation,cluster,PROBABILITY
8073413121,-8.0171206,-34.9090393,A2,20 a 100m,10 a 30º,0 a 60%,Media,2.4,0.0,19.0,-1,0.0
8071297421,-8.0137189,-34.9102875,A2,20 a 100m,10 a 30º,0 a 60%,Media,7.3,0.2,46.0,42,0.8378318308920849
8042618021,-7.990038,-34.9182008,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,17.8,1.1,50.0,27,1.0
8043544021,-8.001053299999999,-34.90737920000001,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.6,51.0,27,1.0
8049010821,-8.0025778,-34.9378809,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,7.4,0.0,46.0,27,1.0
8048449621,-7.9962607,-34.9332984,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,7.1,0.5,72.0,27,1.0
8044172021,-7.9957179,-34.9546986,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,19.0,0.8,61.0,7,0.30509463407906856
8043128721,-8.016644099999999,-34.9086105,A2,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.4,42.0,-1,0.0
8044157021,-7.9932014,-34.933495,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.8,39.0,27,1.0
8043488321,-7.9971881,-34.9193495,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.7,71.0,27,1.0
8044290221,-8.0133435,-34.9058831,A2,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.1,59.0,-1,0.0
8040746121,-8.0042176,-34.90731,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,2.5,0.1,35.0,26,1.0
8043589421,-8.014631099999999,-34.9098983,A2,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.6,42.0,-1,0.0
8047273121,-8.016644099999999,-34.9086105,A2,20 a 100m,10 a 30º,0 a 60%,Media,3.5,0.2,42.0,41,1.0
8061994222,-8.1168884,-34.9560439,PV1,20 a 100m,10 a 30º,0 a 60%,Media,9.4,0.3,83.0,23,0.8837233577722596
8039877921,-8.0027702,-34.9103462,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.6,0.1,53.0,27,1.0
8043113021,-7.9951899,-34.9339622,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.4,48.0,27,1.0
8041138521,-7.992401199999999,-34.9255806,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,4.4,0.1,25.0,8,0.9395793831239687
8039604221,-8.0154487,-34.9085126,A2,20 a 100m,10 a 30º,0 a 60%,Media,3.6,0.1,42.0,41,1.0
8040700121,-7.9909087,-34.9208169,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,2.5,0.1,55.0,27,1.0
8067561221,-8.1289205,-34.9458192,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,7.5,0.3,35.0,24,1.0
8043827221,-7.965378499999999,-34.9234981,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,19.0,1.7,79.0,27,0.6085277150180977
8038372021,-8.0105475,-34.8960474,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,7.6,0.3,51.0,26,0.9753623441905158
8031068421,-8.0153656,-34.9089607,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.3,42.0,-1,0.0
8042389121,-7.990038,-34.9182008,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,17.8,1.9,50.0,27,1.0
8040240021,-8.004951499999999,-34.9099873,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,1.4,0.0,43.0,26,1.0
8044506521,-7.9925368,-34.9191635,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,1.0,0.1,38.0,27,1.0
8039687521,-8.0047481,-34.9051237,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,3.6,0.2,32.0,26,1.0
8041561322,-8.1179109,-34.9572303,PV1,20 a 100m,10 a 30º,0 a 60%,Alta,0.3,0.0,40.0,9,0.8267227386350768
8064868822,-8.1197301,-34.9527615,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,0.1,0.0,71.0,24,1.0
8039805821,-7.9951878,-34.9347572,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.6,0.2,48.0,27,1.0
8039173121,-8.0014722,-34.9140585,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,8.8,0.3,55.0,27,1.0
8039156021,-7.9925368,-34.9191635,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,8.8,0.3,38.0,27,1.0
8030680821,-8.002441899999999,-34.9148788,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,9.6,0.3,25.0,8,0.9086542887540631
8006370221,-8.1270724,-34.9403482,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,4.3,0.1,41.0,24,1.0
8034702621,-7.995886199999999,-34.9204248,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.0,0.3,71.0,27,1.0
8030424121,-7.999314600000001,-34.9203375,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.2,0.3,43.0,27,1.0
8040160721,-7.9966788,-34.9333281,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,1.4,0.1,72.0,27,1.0
8034693721,-7.99897,-34.92062,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.0,0.3,43.0,27,1.0
8039650421,-7.996007,-34.932967,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.6,0.2,72.0,27,1.0
8030589021,-7.9986442,-34.9163793,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.2,0.4,42.0,27,1.0
8031061021,-7.9925357,-34.9191525,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.3,38.0,27,1.0
8030832221,-8.0042176,-34.90731,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,35.0,26,1.0
8030836821,-8.000681799999999,-34.9080773,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,51.0,27,1.0
8031702521,-7.9957179,-34.9546986,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta,3.8,0.1,61.0,7,1.0
8030834521,-7.9925368,-34.9191635,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,38.0,27,1.0
8031314521,-8.0002059,-34.9157026,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.2,36.0,27,1.0
8030800321,-8.0006192,-34.9160231,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.6,36.0,27,1.0
8030465021,-7.998378499999999,-34.9359648,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.2,0.2,86.0,27,1.0
8034660121,-7.9623991,-34.9217852,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.0,0.3,59.0,27,0.9478013240498359
8032761521,-8.1260265,-34.9548642,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,9.6,1.9,32.0,-1,0.0
8030796621,-7.9978577,-34.9359316,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.6,59.0,27,1.0
8030742321,-7.9971881,-34.9193495,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.6,71.0,27,1.0
8030665921,-7.998426100000001,-34.9188706,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,43.0,27,1.0
8031349321,-8.0013764,-34.9098265,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.2,55.0,27,1.0
8075274722,-8.0092545,-34.953929,A2,20 a 100m,10 a 30º,0 a 60%,Media,7.3,0.0,28.0,29,1.0
8030874721,-8.0032497,-34.9150921,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.6,25.0,27,1.0
8071191121,-8.1365967,-34.9531721,A2,20 a 100m,10 a 30º,0 a 60%,Media,7.3,0.3,25.0,22,1.0
8030736321,-7.9971881,-34.9193495,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.6,71.0,27,1.0
8030820421,-8.000259999999999,-34.907535,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.3,51.0,27,1.0
8031177821,-7.997201599999999,-34.9349367,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.1,66.0,27,1.0
8032754921,-7.994879000000001,-34.9341881,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,1.9,48.0,27,0.9730726396862222
8032231621,-7.995941200000001,-34.9206923,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,7.2,0.0,71.0,27,1.0
8033452621,-8.008904,-34.934361,A2,20 a 100m,10 a 30º,0 a 60%,Media,10.3,0.1,37.0,31,1.0
8030730521,-8.0057604,-34.9087588,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.6,43.0,26,1.0
8030728021,-8.0001375,-34.9128138,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.6,55.0,27,1.0
8030722221,-8.001053299999999,-34.90737920000001,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.6,51.0,27,1.0
8031402121,-8.0092197,-34.95313,A2,20 a 100m,10 a 30º,0 a 60%,Media,3.8,1.0,28.0,29,0.8859843235502467
8060026222,-8.1201017,-34.9410315,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,2.9,0.0,47.0,11,0.9684860668064099
8066387722,-8.1306088,-34.9337895,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,21.9,3.4,46.0,-1,0.0
8021499022,-8.1254674,-34.9406155,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,4.3,0.1,41.0,24,1.0
8043069021,-8.1200925,-34.939392,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.6,16.0,24,0.8350313204924599
8043608921,-8.1198226,-34.9397775,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.5,47.0,24,1.0
8043604321,-8.1198226,-34.9397775,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.5,47.0,24,1.0
8042556521,-8.1254674,-34.9406155,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.2,41.0,24,1.0
8031901821,-8.1258262,-34.9354303,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.1,34.0,24,1.0
8077981222,-8.1372733,-34.9438362,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,8.0,0.3,71.0,24,1.0
8071407222,-8.1370159,-34.9403261,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,49.1,0.8,41.0,24,0.38585999236612895
8067843622,-8.1360399,-34.94426,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,1.2,0.0,71.0,24,1.0
8066492522,-8.1372032,-34.9352329,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,21.9,0.0,51.0,-1,0.0
8065064022,-8.133619,-34.9348237,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,3.0,0.2,59.0,11,0.8147570747208066
8063600122,-8.1336088,-34.9349933,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,14.2,0.3,59.0,11,0.814099639785389
8064128422,-8.1386414,-34.9330267,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,0.1,0.0,30.0,24,1.0
8063192022,-8.1368545,-34.9394429,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,14.2,1.1,28.0,24,0.6011992756877073
8061262122,-8.1348945,-34.945671,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,26.5,0.3,65.0,24,0.7756373906861844
8059447822,-8.138941899999999,-34.934584,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,2.9,0.2,38.0,24,1.0
8069848522,-8.1345039,-34.9347222,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,15.6,0.0,59.0,11,0.8134295336660342
8066376522,-8.1362045,-34.9361318,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,21.9,0.4,21.0,24,0.9206656966727458
8060991022,-8.0081846,-34.9014046,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,26.5,4.6,28.0,26,0.37082359295748735
8066273122,-8.135707499999999,-34.9335455,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,21.9,0.1,51.0,24,0.7562320327199229
8072641922,-8.1340331,-34.9382344,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,1.6,0.3,55.0,24,1.0
8071335122,-8.135956199999999,-34.935617,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,49.1,1.3,21.0,-1,0.0
8055857722,-8.135744899999999,-34.9389178,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,3.5,28.0,16,0.8460469148922155
8056956922,-8.137229399999999,-34.9323504,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,12.7,1.0,69.0,-1,0.0
8057333522,-8.1332501,-34.935147,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,12.7,0.9,61.0,24,0.6457509924227179
8056186922,-8.1371067,-34.9438549,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,0.0,71.0,17,1.0
8055925222,-8.1362372,-34.9320176,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,5.2,69.0,-1,0.0
8056220222,-8.1331977,-34.9383508,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,0.5,29.0,-1,0.0
8053581422,-8.1289217,-34.9402346,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.4,60.0,24,0.8510995222063785
8055806322,-8.135772400000002,-34.9437654,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,7.5,71.0,12,0.8807998894827621
8052487422,-8.1289217,-34.9402346,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,27.7,1.4,60.0,24,0.5485687082371701
8051916922,-8.136118399999999,-34.9358075,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,27.7,0.4,21.0,24,0.7251972309801211
8058240022,-8.1354405,-34.9467162,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,19.8,0.6,50.0,24,1.0
8055739422,-8.1339232,-34.9457829,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,8.0,65.0,12,1.0
8043034022,-8.1355154,-34.9464355,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,1.9,0.5,50.0,24,1.0
8021505022,-8.1357353,-34.9345761,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,4.3,0.0,51.0,24,1.0
8028251422,-8.1294189,-34.9400106,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,19.1,6.5,57.0,-1,0.0
8002292522,-8.1278574,-34.9374686,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,2.1,0.0,51.0,24,1.0
8080818321,-8.136422500000002,-34.9336018,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,1.5,0.2,51.0,24,1.0
8070997221,-8.135002799999999,-34.9466363,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,7.3,0.3,43.0,24,1.0
8067542821,-8.1364561,-34.9322457,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,7.5,0.3,69.0,24,0.741522086785806
8067784121,-8.1361273,-34.9386491,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,7.5,0.1,28.0,24,1.0
8069886621,-8.135956199999999,-34.935617,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,15.9,0.5,21.0,24,1.0
8071034321,-8.1371213,-34.932301,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta,7.3,0.3,69.0,11,0.7716749010337486
8070220821,-8.139662999999999,-34.934233,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,13.4,0.7,15.0,24,0.8384836624224463
8069822821,-8.1363934,-34.9328843,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,15.9,1.1,69.0,24,0.6263439642501897
8050217121,-8.1359449,-34.9355535,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,3.2,0.1,21.0,24,1.0
8050705621,-8.1289217,-34.9402346,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,4.3,0.1,60.0,24,1.0
8050707921,-8.1355335,-34.9390731,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,4.3,0.1,28.0,24,1.0
8048531421,-8.1354405,-34.9467162,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,7.1,0.2,50.0,24,1.0
8044009121,-8.1330088,-34.944267,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,19.0,2.7,52.0,24,0.4505736610544149
8043167221,-8.133045,-34.9437524,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.4,52.0,24,1.0
8045227221,-8.1345192,-34.9458748,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,3.6,0.0,43.0,24,1.0
8043912021,-8.1383089,-34.9302358,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.4,39.0,24,0.8736352549180681
8043641621,-8.137603700000001,-34.9443279,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,19.0,0.5,43.0,24,1.0
8042552021,-8.135956199999999,-34.935617,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.2,21.0,24,0.9998242885098748
8043138221,-8.1328534,-34.9400228,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.4,34.0,24,1.0
8042593821,-8.139541,-34.9335928,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.2,38.0,24,0.9962294129671964
8044456821,-8.1307802,-34.9399706,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,2.9,0.1,57.0,24,1.0
8042410021,-8.1360651,-34.9433131,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,17.8,1.9,39.0,24,0.631748704510687
8042352021,-8.134872999999999,-34.943204,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,17.8,0.5,70.0,24,0.7888948418749876
8039199021,-8.1362355,-34.93998,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,8.8,0.3,41.0,24,1.0
8031629621,-8.138429499999999,-34.929734,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.1,39.0,24,0.8187098141016185
8031622121,-8.1386414,-34.9330267,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.1,30.0,24,1.0
8034488421,-8.1383172,-34.929665,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,16.3,0.4,39.0,24,0.8064845915961111
8033369121,-8.135956199999999,-34.935617,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,10.3,0.2,21.0,24,1.0
8030838021,-8.1370159,-34.9403261,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,41.0,24,1.0
8031208021,-8.1364561,-34.9322457,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.1,69.0,24,0.8463246844370894
8031125821,-8.13306,-34.93691,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.1,34.0,24,1.0
8031096821,-8.1340331,-34.9382344,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.1,55.0,24,1.0
8035317921,-8.1336592,-34.9364022,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,1.6,0.1,24.0,24,1.0
8013279721,-8.132549299999999,-34.9444531,LVd2,20 a 100m,10 a 30º,0 a 60%,Media,0.5,0.0,52.0,24,1.0
8063056022,-8.0116737,-34.9066186,A2,20 a 100m,10 a 30º,0 a 60%,Media,14.2,0.6,36.0,-1,0.0
8073565422,-8.0094534,-34.9122428,A2,20 a 100m,10 a 30º,0 a 60%,Media,0.6,0.0,48.0,42,0.8798714763983636
8066806022,-8.0078955,-34.9002813,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,0.6,0.1,28.0,26,1.0
8065610422,-8.0170563,-34.907052,A2,20 a 100m,10 a 30º,0 a 60%,Media,3.0,0.4,32.0,38,0.7535033373495207
8065602122,-8.0170563,-34.907052,A2,20 a 100m,10 a 30º,0 a 60%,Media,3.0,0.4,32.0,38,0.7535033373495207
8063305022,-8.0115375,-34.9073912,A2,20 a 100m,10 a 30º,0 a 60%,Media,14.2,0.8,36.0,37,0.8098103066636129
8063278222,-8.009675699999999,-34.9042916,URBANO,20 a 100m,10 a 30º,0 a 60%,Alta,14.2,0.8,28.0,6,1.0
8063008522,-8.0170563,-34.907052,A2,20 a 100m,10 a 30º,0 a 60%,Media,14.2,1.1,32.0,-1,0.0
8069875222,-8.0075719,-34.9002208,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,15.6,0.0,28.0,26,1.0
8064209422,-8.008577599999999,-34.9046664,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,0.1,0.1,28.0,26,1.0
8063097822,-8.0108929,-34.909932,A2,20 a 100m,10 a 30º,0 a 60%,Alta,14.2,1.4,51.0,5,0.41703460224008854
8062076722,-8.0033452,-34.9121456,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,0.9,0.3,37.0,27,1.0
8071733722,-8.0106494,-34.906195,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,11.6,0.0,65.0,26,0.8952404329270386
8071268222,-8.009160699999999,-34.9030439,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,49.1,1.1,55.0,-1,0.0
8056729222,-8.0097092,-34.9072859,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,35.6,0.3,28.0,26,0.5412378085416693
8055869522,-8.008008499999999,-34.9002837,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,83.0,3.5,28.0,-1,0.0
8053164422,-8.0096993,-34.9081017,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.2,28.0,26,1.0
8054394322,-8.0103915,-34.9049615,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,4.1,0.0,28.0,26,1.0
8053804322,-8.0170563,-34.907052,A2,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.6,32.0,37,1.0
8053095222,-8.0170563,-34.907052,A2,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.2,32.0,37,1.0
8052815122,-8.0108929,-34.909932,A2,20 a 100m,10 a 30º,0 a 60%,Alta,20.2,0.4,51.0,5,0.46012314925312453
8052672622,-8.009675699999999,-34.9042916,URBANO,20 a 100m,10 a 30º,0 a 60%,Alta,20.2,0.5,28.0,6,0.8884156101976549
8055640822,-8.0170563,-34.907052,A2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,4.8,32.0,10,1.0
8027921622,-8.008577599999999,-34.9046664,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,19.1,0.2,28.0,26,1.0
8000042122,-8.0116737,-34.9066186,A2,20 a 100m,10 a 30º,0 a 60%,Media,3.0,0.0,36.0,38,0.8534228120485745
8042458321,-8.0089831,-34.9040496,URBANO,20 a 100m,10 a 30º,0 a 60%,Alta,17.8,0.2,55.0,-1,0.0
8040673421,-8.011353999999999,-34.9104891,A2,20 a 100m,10 a 30º,0 a 60%,Alta,2.5,0.1,57.0,5,1.0
8039615421,-8.008907299999999,-34.8996026,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,3.6,0.3,68.0,26,0.7979047169479693
8031704821,-8.0090436,-34.9046744,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,3.8,0.1,28.0,26,1.0
8032146921,-8.0088578,-34.9118241,A2,20 a 100m,10 a 30º,0 a 60%,Media,7.2,0.1,48.0,42,1.0
8035784621,-8.0078158,-34.9031564,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,2.1,0.2,18.0,26,1.0
8030638121,-8.0108929,-34.909932,A2,20 a 100m,10 a 30º,0 a 60%,Alta,9.2,0.2,51.0,5,0.8929237635214136
8035749621,-8.0170563,-34.907052,A2,20 a 100m,10 a 30º,0 a 60%,Media,2.1,0.1,32.0,38,0.888600736001488
8038436921,-8.0108929,-34.909932,A2,20 a 100m,10 a 30º,0 a 60%,Alta,7.6,0.5,51.0,5,0.8360218273811543
8030908921,-8.0090775,-34.9008308,URBANO,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.2,48.0,26,0.9122759288522981
8032672221,-8.0099517,-34.910475,A2,20 a 100m,10 a 30º,0 a 60%,Media,9.6,0.1,48.0,42,0.6879972402472975
8019914621,-8.011574,-34.9060109,A2,20 a 100m,10 a 30º,0 a 60%,Media,5.4,0.2,65.0,39,0.7336040410810886
8018603721,-8.0108929,-34.909932,A2,20 a 100m,10 a 30º,0 a 60%,Alta,9.6,0.1,51.0,5,0.8650130777917345
8012270621,-8.0092898,-34.9107081,A2,20 a 100m,10 a 30º,0 a 60%,Media,2.6,0.1,48.0,42,1.0
8062553022,-8.0095899,-34.930497,A2,20 a 100m,10 a 30º,0 a 60%,Media,7.4,0.5,43.0,32,0.8711509000049131
8061831622,-8.0069105,-34.9286565,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,9.4,2.3,47.0,27,0.7535251510921369
8066896922,-8.0156391,-34.9275865,A2,20 a 100m,10 a 30º,0 a 60%,Media,0.6,0.0,19.0,30,0.9827888406973553
8057542322,-8.0118375,-34.9297284,A2,20 a 100m,10 a 30º,0 a 60%,Media,12.7,1.0,31.0,-1,0.0
8057387822,-8.0084469,-34.9352526,A2,20 a 100m,10 a 30º,0 a 60%,Media,12.7,0.9,37.0,-1,0.0
8058418422,-8.0090668,-34.9304351,A2,20 a 100m,10 a 30º,0 a 60%,Media,19.8,3.1,43.0,-1,0.0
8056881922,-8.0074433,-34.9310051,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,35.6,0.0,49.0,27,1.0
8056062822,-8.0044225,-34.9332703,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,83.0,0.6,50.0,18,0.9445876365661332
8055901622,-8.0111716,-34.9278068,A2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,5.2,42.0,10,1.0
8056887722,-8.014842999999999,-34.927997,A2,20 a 100m,10 a 30º,0 a 60%,Media,35.6,0.4,19.0,-1,0.0
8055859022,-8.0116024,-34.9292605,A2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,3.5,31.0,10,1.0
8054725022,-8.010698,-34.928232,A2,20 a 100m,10 a 30º,0 a 60%,Media,4.1,0.0,42.0,32,1.0
8052552022,-8.0140376,-34.9283164,A2,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.3,18.0,-1,0.0
8053395622,-8.008954,-34.9288027,A2,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.0,54.0,-1,0.0
8053190522,-8.0071964,-34.9312294,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.2,49.0,27,1.0
8053069122,-8.0075682,-34.9329826,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,20.2,1.5,31.0,27,1.0
8052870222,-8.0106709,-34.9283103,A2,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.4,42.0,33,1.0
8055955922,-8.0090298,-34.9347756,A2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,2.8,37.0,10,0.8667177561330615
8055618222,-8.009581,-34.934487,A2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,5.2,37.0,10,1.0
8052813922,-8.0099948,-34.9300728,A2,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.4,43.0,33,1.0
8053625122,-8.0075682,-34.9329826,LVd4,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.7,31.0,27,1.0
8052746022,-8.0081704,-34.9329754,A2,20 a 100m,10 a 30º,0 a 60%,Media,20.2,0.5,31.0,-1,0.0
8052624122,-8.008172700000001,-34.9330322,A2,20 a 100m,10 a 30º,0 a 60%,Media,20.2,1.8,31.0,-1,0.0
8055691122,-8.0140376,-34.9283164,A2,20 a 100m,10 a 30º,0 a 60%,Media,83.0,7.9,18.0,10,0.8663128438622523
8059181822,-8.0112841,-34.929105,A2,20 a 100m,10 a 30º,0 a 60%,Media,19.8,0.8,42.0,33,0.5286636057548094
